run,model,data_variant,accuracy,precision,recall,f1
40,GaussianNB,noisy,0.9444444444444444,0.9441176470588234,0.9497354497354498,0.9452526132404181
40,DecisionTree,noisy,0.8703703703703703,0.8715686274509803,0.8772486772486773,0.8728513356562138
40,RandomForest,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
40,SASKC,noisy,0.9259259259259259,0.9269005847953217,0.9365079365079364,0.9256002413897151
41,LogisticRegression,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
41,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
41,KNN,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
41,GaussianNB,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
41,DecisionTree,noisy,0.8703703703703703,0.8761904761904762,0.8735449735449735,0.8735189529753736
41,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
41,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
42,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
42,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
42,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
42,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
42,DecisionTree,noisy,0.9444444444444444,0.9524959742351046,0.937037037037037,0.9425204425204425
42,RandomForest,noisy,1.0,1.0,1.0,1.0
42,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
43,LogisticRegression,noisy,0.9444444444444444,0.9500000000000001,0.9460317460317459,0.9465716435748749
43,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
43,KNN,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
43,GaussianNB,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
43,DecisionTree,noisy,0.9444444444444444,0.9500891265597148,0.947089947089947,0.9481727574750831
43,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
43,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
44,LogisticRegression,noisy,1.0,1.0,1.0,1.0
44,SVC,noisy,1.0,1.0,1.0,1.0
44,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
44,GaussianNB,noisy,1.0,1.0,1.0,1.0
44,DecisionTree,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
44,RandomForest,noisy,1.0,1.0,1.0,1.0
44,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
45,LogisticRegression,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
45,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
45,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
45,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
45,DecisionTree,noisy,0.9444444444444444,0.9583333333333334,0.937037037037037,0.9444444444444443
45,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
45,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
46,LogisticRegression,noisy,1.0,1.0,1.0,1.0
46,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
46,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
46,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
46,DecisionTree,noisy,0.8888888888888888,0.9049919484702094,0.8867724867724868,0.8936988936988938
46,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
46,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
47,LogisticRegression,noisy,1.0,1.0,1.0,1.0
47,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
47,KNN,noisy,1.0,1.0,1.0,1.0
47,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
47,DecisionTree,noisy,0.8703703703703703,0.8974358974358975,0.8619047619047618,0.8724325320070001
47,RandomForest,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
47,SASKC,noisy,0.9629629629629629,0.9656084656084656,0.9656084656084656,0.9656084656084656
48,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
48,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
48,KNN,noisy,0.9444444444444444,0.9435672514619883,0.9460317460317459,0.9443785248663298
48,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
48,DecisionTree,noisy,0.8703703703703703,0.8861111111111111,0.8719576719576719,0.8754208754208754
48,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
48,SASKC,noisy,0.9074074074074074,0.9116402116402117,0.9142857142857143,0.9094017094017094
49,LogisticRegression,noisy,1.0,1.0,1.0,1.0
49,SVC,noisy,1.0,1.0,1.0,1.0
49,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
49,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
49,DecisionTree,noisy,0.8888888888888888,0.9095238095238095,0.8841269841269841,0.8917359502067148
49,RandomForest,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
49,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
50,LogisticRegression,noisy,1.0,1.0,1.0,1.0
50,SVC,noisy,1.0,1.0,1.0,1.0
50,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
50,GaussianNB,noisy,1.0,1.0,1.0,1.0
50,DecisionTree,noisy,1.0,1.0,1.0,1.0
50,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
50,SASKC,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
51,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
51,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
51,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
51,GaussianNB,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
51,DecisionTree,noisy,0.9259259259259259,0.9269005847953217,0.9338624338624338,0.9268398268398269
51,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
51,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
52,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
52,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
52,KNN,noisy,0.9074074074074074,0.9185606060606061,0.9206349206349206,0.9108689334495786
52,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
52,DecisionTree,noisy,0.9259259259259259,0.9247219355578489,0.9338624338624338,0.9273148148148148
52,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
52,SASKC,noisy,0.9074074074074074,0.9185606060606061,0.9206349206349206,0.9108689334495786
53,LogisticRegression,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
53,SVC,noisy,1.0,1.0,1.0,1.0
53,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
53,GaussianNB,noisy,1.0,1.0,1.0,1.0
53,DecisionTree,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
53,RandomForest,noisy,1.0,1.0,1.0,1.0
53,SASKC,noisy,1.0,1.0,1.0,1.0
54,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
54,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
54,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
54,GaussianNB,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
54,DecisionTree,noisy,0.9259259259259259,0.9247219355578489,0.9338624338624338,0.9273148148148148
54,RandomForest,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
54,SASKC,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
55,LogisticRegression,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
55,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
55,KNN,noisy,0.9259259259259259,0.9232456140350876,0.9301587301587301,0.9253995931415288
55,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
55,DecisionTree,noisy,0.8518518518518519,0.8720238095238096,0.8603174603174604,0.8548351306971996
55,RandomForest,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
55,SASKC,noisy,0.9259259259259259,0.9269005847953217,0.9301587301587301,0.9269005847953217
56,LogisticRegression,noisy,1.0,1.0,1.0,1.0
56,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9629629629629629,0.9652406417112299
56,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
56,GaussianNB,noisy,0.9444444444444444,0.9583333333333334,0.9444444444444445,0.9474747474747475
56,DecisionTree,noisy,0.8703703703703703,0.8702731092436974,0.870899470899471,0.8700460829493087
56,RandomForest,noisy,1.0,1.0,1.0,1.0
56,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
57,LogisticRegression,noisy,1.0,1.0,1.0,1.0
57,SVC,noisy,1.0,1.0,1.0,1.0
57,KNN,noisy,0.9259259259259259,0.9269005847953217,0.9365079365079364,0.9256002413897151
57,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
57,DecisionTree,noisy,0.8518518518518519,0.8622584541062802,0.8523809523809524,0.8557338086749852
57,RandomForest,noisy,1.0,1.0,1.0,1.0
57,SASKC,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
58,LogisticRegression,noisy,1.0,1.0,1.0,1.0
58,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
58,KNN,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
58,GaussianNB,noisy,1.0,1.0,1.0,1.0
58,DecisionTree,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
58,RandomForest,noisy,1.0,1.0,1.0,1.0
58,SASKC,noisy,0.9259259259259259,0.9393939393939394,0.9365079365079364,0.9315789473684211
59,LogisticRegression,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
59,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
59,KNN,noisy,0.9074074074074074,0.9185606060606061,0.9206349206349206,0.9108689334495786
59,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
59,DecisionTree,noisy,0.9259259259259259,0.9327122153209109,0.9211640211640212,0.9256904015524704
59,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
59,SASKC,noisy,0.9259259259259259,0.9315476190476191,0.9365079365079364,0.9285185668886857
60,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
60,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
60,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
60,GaussianNB,noisy,1.0,1.0,1.0,1.0
60,DecisionTree,noisy,0.8703703703703703,0.8859126984126983,0.8682539682539683,0.8744497032529487
60,RandomForest,noisy,1.0,1.0,1.0,1.0
60,SASKC,noisy,1.0,1.0,1.0,1.0
61,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
61,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
61,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
61,GaussianNB,noisy,0.9444444444444444,0.9441176470588234,0.9497354497354498,0.9452526132404181
61,DecisionTree,noisy,0.9259259259259259,0.9269005847953217,0.9338624338624338,0.9268398268398269
61,RandomForest,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
61,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
62,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
62,SVC,noisy,0.9444444444444444,0.9583333333333334,0.937037037037037,0.9444444444444443
62,KNN,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
62,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
62,DecisionTree,noisy,0.9629629629629629,0.9710144927536232,0.9629629629629629,0.9652406417112299
62,RandomForest,noisy,1.0,1.0,1.0,1.0
62,SASKC,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
63,LogisticRegression,noisy,1.0,1.0,1.0,1.0
63,SVC,noisy,1.0,1.0,1.0,1.0
63,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
63,GaussianNB,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
63,DecisionTree,noisy,0.8333333333333334,0.8511904761904763,0.8444444444444444,0.8368171126791816
63,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
63,SASKC,noisy,0.9259259259259259,0.9393939393939394,0.9365079365079364,0.9315789473684211
64,LogisticRegression,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
64,SVC,noisy,0.9444444444444444,0.9474747474747476,0.9433862433862433,0.94499815430048
64,KNN,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
64,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
64,DecisionTree,noisy,0.7592592592592593,0.7734020365599313,0.7682539682539682,0.7509803921568627
64,RandomForest,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
64,SASKC,noisy,0.8518518518518519,0.8774509803921569,0.873015873015873,0.8531162464985994
65,LogisticRegression,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
65,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
65,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
65,GaussianNB,noisy,0.9444444444444444,0.9488636363636364,0.947089947089947,0.9463836547372138
65,DecisionTree,noisy,0.8703703703703703,0.8888888888888888,0.8719576719576719,0.8742234169653526
65,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
65,SASKC,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
66,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
66,SVC,noisy,1.0,1.0,1.0,1.0
66,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
66,GaussianNB,noisy,1.0,1.0,1.0,1.0
66,DecisionTree,noisy,0.9444444444444444,0.9500891265597148,0.947089947089947,0.9481727574750831
66,RandomForest,noisy,1.0,1.0,1.0,1.0
66,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
67,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
67,SVC,noisy,1.0,1.0,1.0,1.0
67,KNN,noisy,1.0,1.0,1.0,1.0
67,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
67,DecisionTree,noisy,0.9074074074074074,0.9083364300755606,0.8962962962962964,0.9001924001924002
67,RandomForest,noisy,1.0,1.0,1.0,1.0
67,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
68,LogisticRegression,noisy,0.9629629629629629,0.9710144927536232,0.9555555555555556,0.961038961038961
68,SVC,noisy,0.9444444444444444,0.9583333333333334,0.937037037037037,0.9444444444444443
68,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
68,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
68,DecisionTree,noisy,0.9444444444444444,0.9407894736842105,0.9460317460317459,0.9420662598081954
68,RandomForest,noisy,1.0,1.0,1.0,1.0
68,SASKC,noisy,0.9259259259259259,0.9349206349206348,0.9238095238095237,0.9269005847953217
69,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
69,SVC,noisy,1.0,1.0,1.0,1.0
69,KNN,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
69,GaussianNB,noisy,1.0,1.0,1.0,1.0
69,DecisionTree,noisy,0.9259259259259259,0.9393939393939394,0.9301587301587301,0.9295313881520779
69,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
69,SASKC,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
70,LogisticRegression,noisy,1.0,1.0,1.0,1.0
70,SVC,noisy,1.0,1.0,1.0,1.0
70,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
70,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
70,DecisionTree,noisy,0.9444444444444444,0.9488636363636364,0.947089947089947,0.9463836547372138
70,RandomForest,noisy,1.0,1.0,1.0,1.0
70,SASKC,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
71,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
71,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
71,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
71,GaussianNB,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
71,DecisionTree,noisy,0.9444444444444444,0.9441176470588234,0.9497354497354498,0.9452526132404181
71,RandomForest,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
71,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
72,LogisticRegression,noisy,1.0,1.0,1.0,1.0
72,SVC,noisy,1.0,1.0,1.0,1.0
72,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
72,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
72,DecisionTree,noisy,0.8518518518518519,0.8687127024722932,0.856084656084656,0.8560606060606061
72,RandomForest,noisy,1.0,1.0,1.0,1.0
72,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
73,LogisticRegression,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
73,SVC,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
73,KNN,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
73,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
73,DecisionTree,noisy,0.9259259259259259,0.9269005847953217,0.9301587301587301,0.9269005847953217
73,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
73,SASKC,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
74,LogisticRegression,noisy,1.0,1.0,1.0,1.0
74,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
74,KNN,noisy,0.9444444444444444,0.9432404540763674,0.9523809523809524,0.944516632016632
74,GaussianNB,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
74,DecisionTree,noisy,0.8333333333333334,0.8472332015810277,0.8227513227513227,0.827383143172617
74,RandomForest,noisy,1.0,1.0,1.0,1.0
74,SASKC,noisy,0.9259259259259259,0.9232456140350876,0.9301587301587301,0.9253995931415288
75,LogisticRegression,noisy,0.9629629629629629,0.9656084656084656,0.9656084656084656,0.9656084656084656
75,SVC,noisy,1.0,1.0,1.0,1.0
75,KNN,noisy,0.9444444444444444,0.9523809523809524,0.9523809523809524,0.9487179487179488
75,GaussianNB,noisy,1.0,1.0,1.0,1.0
75,DecisionTree,noisy,0.9259259259259259,0.9466666666666667,0.9185185185185185,0.9275971258068445
75,RandomForest,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
75,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
76,LogisticRegression,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
76,SVC,noisy,0.9629629629629629,0.9710144927536232,0.9592592592592593,0.9638304224511122
76,KNN,noisy,0.9259259259259259,0.9269005847953217,0.9301587301587301,0.9269005847953217
76,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
76,DecisionTree,noisy,0.9259259259259259,0.9232456140350876,0.9301587301587301,0.9253995931415288
76,RandomForest,noisy,1.0,1.0,1.0,1.0
76,SASKC,noisy,0.9259259259259259,0.9269005847953217,0.9301587301587301,0.9269005847953217
77,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
77,SVC,noisy,0.9444444444444444,0.9474747474747476,0.9433862433862433,0.94499815430048
77,KNN,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
77,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
77,DecisionTree,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
77,RandomForest,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
77,SASKC,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
78,LogisticRegression,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
78,SVC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
78,KNN,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
78,GaussianNB,noisy,0.9444444444444444,0.9441176470588234,0.9497354497354498,0.9452526132404181
78,DecisionTree,noisy,0.9259259259259259,0.9380032206119163,0.9211640211640212,0.9273689273689273
78,RandomForest,noisy,0.9074074074074074,0.9113060428849903,0.917989417989418,0.9085254614666379
78,SASKC,noisy,0.9259259259259259,0.9269005847953217,0.9365079365079364,0.9256002413897151
79,LogisticRegression,noisy,0.9444444444444444,0.9482456140350877,0.9497354497354498,0.9485827290705341
79,SVC,noisy,1.0,1.0,1.0,1.0
79,KNN,noisy,0.9259259259259259,0.9315476190476191,0.9365079365079364,0.9285185668886857
79,GaussianNB,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
79,DecisionTree,noisy,0.7222222222222222,0.753968253968254,0.7301587301587301,0.7173069549881145
79,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
79,SASKC,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
80,LogisticRegression,noisy,1.0,1.0,1.0,1.0
80,SVC,noisy,1.0,1.0,1.0,1.0
80,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
80,GaussianNB,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
80,DecisionTree,noisy,0.9629629629629629,0.9619047619047619,0.9619047619047619,0.9619047619047619
80,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
80,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
81,LogisticRegression,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
81,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
81,KNN,noisy,0.9074074074074074,0.927536231884058,0.9206349206349206,0.9143045484508899
81,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
81,DecisionTree,noisy,0.8888888888888888,0.9125,0.8841269841269841,0.8934965290464012
81,RandomForest,noisy,0.9814814814814815,0.9824561403508771,0.9841269841269842,0.9828609096901779
81,SASKC,noisy,0.9259259259259259,0.9348370927318296,0.9301587301587301,0.9295313881520779
82,LogisticRegression,noisy,1.0,1.0,1.0,1.0
82,SVC,noisy,1.0,1.0,1.0,1.0
82,KNN,noisy,0.9444444444444444,0.9458333333333333,0.9523809523809524,0.9460624265378086
82,GaussianNB,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
82,DecisionTree,noisy,0.9259259259259259,0.9265873015873015,0.9275132275132275,0.9264720942140298
82,RandomForest,noisy,1.0,1.0,1.0,1.0
82,SASKC,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
83,LogisticRegression,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
83,SVC,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
83,KNN,noisy,0.9629629629629629,0.9607843137254902,0.9682539682539683,0.9625
83,GaussianNB,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
83,DecisionTree,noisy,0.9074074074074074,0.9236111111111112,0.9100529100529101,0.9105436081242533
83,RandomForest,noisy,0.9629629629629629,0.9632936507936508,0.9656084656084656,0.9638504864311316
83,SASKC,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
84,LogisticRegression,noisy,0.9629629629629629,0.9665831244778613,0.9619047619047619,0.963623722244412
84,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9777777777777779,0.9807538091419407
84,KNN,noisy,0.9629629629629629,0.9666666666666667,0.9682539682539683,0.9657894736842105
84,GaussianNB,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
84,DecisionTree,noisy,0.8703703703703703,0.8786651944546682,0.8671957671957671,0.8710903594624525
84,RandomForest,noisy,0.9629629629629629,0.9616228070175438,0.9682539682539683,0.9635716361522814
84,SASKC,noisy,0.9259259259259259,0.9274509803921568,0.9365079365079364,0.9265350877192983
85,LogisticRegression,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
85,SVC,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
85,KNN,noisy,0.9814814814814815,0.9791666666666666,0.9841269841269842,0.981117230527144
85,GaussianNB,noisy,0.9814814814814815,0.9848484848484849,0.9814814814814815,0.9827242524916944
85,DecisionTree,noisy,0.8333333333333334,0.8291666666666666,0.8317460317460318,0.8300550747442959
85,RandomForest,noisy,1.0,1.0,1.0,1.0
85,SASKC,noisy,1.0,1.0,1.0,1.0
